Devices
1000
		Imported Bertec Force Plate #1 - Force			Imported Bertec Force Plate #1 - Moment			Imported Bertec Force Plate #1 - CoP			
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
216	0	-1.55277	-5.63183	20.034	-8.17793	-4.28404	-27.9947	1.83895	5.07823	-6.10818	10.6451	-12.3609	33.5204	-0.705924	1.17553	5.23652	-1.60417	-9.67356	-54.3279	9.77518	0.167344	-0.258822	-0.743281	-0.628085	-9.27407	0.852697	-0.189623	-8.29442	-0.14212	0.000414778	0.00476865	-0.0236984	-0.0840847	0.601193	-0.0729991	-0.272031	1.58734	-34.9459	1542.08	-44.2642	245.959	1167.24	-79.5013	-22.669	1064.1	109.012	-14.2884	-1.99223e-15	0.137732	5.59332	13.6208	1.71751	7.88193	75.0311	2.0176
217	0	-1.54543	-5.63266	20.0365	-8.17009	-4.2952	-27.9938	1.83235	5.06145	-6.12829	10.6466	-12.3748	33.5503	-0.708136	1.1554	5.19988	-1.59941	-9.64496	-54.3055	9.78666	0.16205	-0.256776	-0.738122	-0.638057	-9.2857	0.863088	-0.193996	-8.30343	-0.142146	0.000451957	0.004835	-0.0210463	-0.0801827	0.60182	-0.071543	-0.266334	1.58491	-37.3024	1546.56	-44.1784	249.918	1167.9	-79.0917	-33.6369	1064.58	109.434	-14.3315	-4.27559e-15	0.131925	5.5642	13.5453	1.71865	5.28554	70.3898	2.01513
218	0	-1.52708	-5.62888	20.0253	-8.14285	-4.31085	-27.977	1.84403	5.04388	-6.14825	10.653	-12.3879	33.5784	-0.70323	1.11849	5.16311	-1.5768	-9.61233	-54.2851	9.7997	0.154052	-0.257479	-0.732069	-0.649853	-9.29879	0.873846	-0.197888	-8.31348	-0.14218	0.000780041	0.00490837	-0.0174293	-0.0751023	0.601815	-0.0682336	-0.257468	1.57947	-40.8149	1551.83	-44.74	254.541	1168.55	-78.951	-46.207	1065.58	109.215	-14.3903	1.1645e-15	0.0550982	5.5033	13.3313	1.65097	1.70189	64.3807	1.93781
219	0	-1.49344	-5.62158	20.0038	-8.08609	-4.33126	-27.9411	1.88377	5.02738	-6.17342	10.6691	-12.3992	33.6028	-0.686348	1.05838	5.13006	-1.5283	-9.57781	-54.2683	9.81063	0.143418	-0.263491	-0.726241	-0.662394	-9.3098	0.882477	-0.201028	-8.32224	-0.142237	0.00144824	0.00493028	-0.0133295	-0.0691805	0.601068	-0.0632736	-0.245795	1.57104	-45.6128	1556.11	-46.4799	258.922	1167.85	-79.4382	-58.8926	1065.7	107.576	-14.4647	2.86777e-15	-0.100516	5.31161	12.9942	1.50602	-2.58581	57.3506	1.77417
220	0	-1.4399	-5.61265	19.9774	-7.98768	-4.35624	-27.884	1.96271	5.01395	-6.21082	10.7008	-12.4081	33.6219	-0.651489	0.967985	5.10528	-1.44534	-9.54428	-54.2569	9.81427	0.13069	-0.277165	-0.722683	-0.673611	-9.31342	0.882577	-0.202672	-8.32505	-0.14231	0.00238994	0.00490496	-0.00871862	-0.0629101	0.599655	-0.0562529	-0.231329	1.56034	-51.886	1557.48	-49.8884	262.172	1164.54	-80.8573	-68.9997	1063.75	103.769	-14.5506	2.88596e-15	-0.321476	5.01986	12.5735	1.29549	-7.59208	49.658	1.53591
221	0	-1.36162	-5.60417	19.9523	-7.83403	-4.3852	-27.8039	2.09259	5.00543	-6.26778	10.7554	-12.414	33.6346	-0.591715	0.84012	5.09371	-1.31948	-9.51512	-54.2535	9.80755	0.117	-0.299165	-0.721291	-0.682119	-9.30695	0.871649	-0.202123	-8.32042	-0.14241	0.00350869	0.00478254	-0.00418096	-0.0569364	0.597688	-0.0475892	-0.21521	1.54888	-60.1004	1555.24	-55.0626	264.859	1158.24	-83.1261	-75.7965	1060	97.5527	-14.6434	-1.47043e-15	-0.581827	4.55655	12.1377	1.04323	-12.914	41.9269	1.24608
222	0	-1.25362	-5.59809	19.9343	-7.61085	-4.41721	-27.6986	2.28462	5.00304	-6.35163	10.8406	-12.4165	33.64	-0.49959	0.66817	5.10079	-1.14351	-9.49386	-54.2611	9.79169	0.103694	-0.328733	-0.721566	-0.686832	-9.29176	0.846664	-0.198385	-8.31026	-0.142546	0.0046285	0.00452329	-0.000132744	-0.0520424	0.595432	-0.0378591	-0.199067	1.53802	-71.0423	1550.12	-61.7054	268.65	1149.61	-85.7772	-79.1413	1056.17	89.2161	-14.7374	-1.87258e-15	-0.840837	3.894	11.7963	0.787317	-18.1999	34.8746	0.944122
223	0	-1.11072	-5.5956	19.927	-7.30391	-4.45121	-27.5656	2.54854	5.00693	-6.46873	10.9635	-12.4147	33.6361	-0.367648	0.446543	5.1323	-0.912169	-9.4835	-54.2828	9.76884	0.0920273	-0.363756	-0.721403	-0.687457	-9.27048	0.807319	-0.190577	-8.29813	-0.142707	0.00557607	0.00412035	0.0031122	-0.0485651	0.593207	-0.0274086	-0.184398	1.53004	-85.1844	1542.79	-69.3234	275.419	1139.17	-88.1866	-80.0793	1053.88	79.1673	-14.825	-1.12996e-15	-1.05642	3.02241	11.5919	0.56694	-23.1905	28.9371	0.670801
224	0	-0.927615	-5.59681	19.9306	-6.89991	-4.48627	-27.4009	2.89158	5.01572	-6.62407	11.1308	-12.407	33.6195	-0.188728	0.170824	5.19443	-0.622632	-9.48589	-54.3211	9.73776	0.0829328	-0.400957	-0.717664	-0.683853	-9.24219	0.753427	-0.177712	-8.2829	-0.142896	0.00621386	0.00357432	0.00533571	-0.0469362	0.59121	-0.0165422	-0.172675	1.525	-102.055	1532.56	-77.1245	286.073	1126.42	-89.5178	-79.523	1053.47	67.8923	-14.9	3.53298e-15	-1.19435	1.93555	11.6013	0.413744	-27.7148	24.5137	0.460098
225	0	-0.698592	-5.60029	19.9409	-6.38701	-4.52185	-27.1985	3.31807	5.02645	-6.82088	11.3474	-12.3908	33.5847	0.0437622	-0.162167	5.29356	-0.274448	-9.50142	-54.3774	9.69371	0.0764227	-0.435848	-0.705465	-0.676723	-9.20255	0.68704	-0.158945	-8.26014	-0.143083	0.006428	0.00292345	0.00674657	-0.0470256	0.589635	-0.00451203	-0.163697	1.52304	-120.088	1517.62	-83.9223	300.534	1109.91	-88.6603	-78.8799	1053.85	56.0683	-14.9543	1.52964e-16	-1.23099	0.690432	11.8221	0.348867	-31.9939	21.4243	0.33489
226	0	-0.417789	-5.60331	19.9498	-5.75547	-4.55797	-26.951	3.82921	5.03491	-7.06031	11.6166	-12.3625	33.5237	0.335845	-0.554579	5.4363	0.130653	-9.52926	-54.4521	9.62946	0.0704659	-0.464804	-0.681465	-0.668081	-9.14429	0.609472	-0.135453	-8.22212	-0.143228	0.00619522	0.00230876	0.00780486	-0.0483619	0.58855	0.00951487	-0.156606	1.52207	-137.156	1496.3	-88.4501	317.53	1088.03	-84.5283	-78.4611	1052.43	44.4669	-14.9803	-1.60859e-15	-1.16245	-0.61252	12.1849	0.374301	-36.4119	19.1778	0.297564
227	0	-0.0791981	-5.60178	19.9453	-4.99781	-4.59516	-26.6492	4.42374	5.03611	-7.34125	11.94	-12.3176	33.4269	0.693105	-1.00787	5.62919	0.58993	-9.56773	-54.5444	9.53814	0.0611562	-0.485726	-0.643799	-0.660921	-9.06021	0.522466	-0.109639	-8.16111	-0.1433	0.00557271	0.00178902	0.00897619	-0.0504344	0.587792	0.026781	-0.150022	1.52075	-151.658	1468.64	-89.8366	336.046	1060.19	-76.4366	-78.4639	1047.23	33.7596	-14.973	-2.73855e-15	-1.0034	-1.89647	12.6215	0.474437	-41.4327	17.1821	0.331556
228	0	0.322776	-5.59086	19.913	-4.10916	-4.63427	-26.2833	5.09815	5.02489	-7.66053	12.3181	-12.2515	33.2837	1.12094	-1.5233	5.87843	1.10022	-9.61489	-54.6524	9.41577	0.0441811	-0.499644	-0.594265	-0.657892	-8.94567	0.425382	-0.0850673	-8.0718	-0.143248	0.00465179	0.00153136	0.0108019	-0.0524811	0.587277	0.0480252	-0.142447	1.51667	-163.526	1436.74	-88.1012	355.742	1027.32	-64.4684	-78.149	1037.51	24.1544	-14.9271	5.28466e-15	-0.778181	-3.0418	12.9943	0.624552	-47.468	14.7242	0.410297
229	0	0.792742	-5.56539	19.8376	-3.08726	-4.67617	-25.8441	5.8475	4.99639	-8.013	12.7498	-12.1593	33.0833	1.62485	-2.10231	6.18962	1.65915	-9.66915	-54.7737	9.26005	0.0170881	-0.510113	-0.536511	-0.659094	-8.7979	0.316246	-0.063425	-7.95091	-0.143061	0.00351222	0.00157673	0.0134294	-0.0542075	0.586758	0.0733684	-0.133072	1.50865	-174.115	1403.16	-84.3708	377.025	991.357	-49.6714	-76.3986	1024.45	15.0264	-14.8433	2.00827e-15	-0.512584	-3.99046	13.2485	0.799607	-54.6248	11.4893	0.506171
230	0	1.33346	-5.52049	19.7046	-1.93267	-4.72125	-25.3236	6.66579	4.94634	-8.39217	13.2335	-12.0368	32.8155	2.21044	-2.74683	6.56724	2.26564	-9.72955	-54.9048	9.06945	-0.0197249	-0.520907	-0.47376	-0.662404	-8.61507	0.193983	-0.0445976	-7.79477	-0.14272	0.00227726	0.0019899	0.0166463	-0.055424	0.585964	0.102037	-0.121557	1.49552	-185.028	1369.89	-80.5459	400.533	954.605	-33.8491	-72.3945	1010.36	4.96945	-14.7229	2.14643e-15	-0.234049	-4.71221	13.3063	0.973533	-62.6451	7.37615	0.592348
231	0	1.94506	-5.45234	19.5022	-0.648626	-4.76909	-24.7173	7.54644	4.87113	-8.79095	13.7666	-11.8806	32.4715	2.88324	-3.45916	7.01453	2.92009	-9.7959	-55.042	8.84492	-0.0639726	-0.5332	-0.407547	-0.665146	-8.398	0.0595205	-0.0271248	-7.60265	-0.142268	0.00100047	0.00266832	0.0195334	-0.056617	0.584679	0.132088	-0.109135	1.47732	-196.912	1337.98	-78.5092	426.589	919.053	-18.9077	-66.0492	997.429	-7.63798	-14.5749	-1.14476e-15	0.0438839	-5.28559	13.2143	1.13504	-70.7291	2.99507	0.658231
232	0	2.62458	-5.35849	19.2227	0.75904	-4.81802	-24.0244	8.48257	4.76767	-9.20202	14.3458	-11.6882	32.0438	3.64812	-4.24155	7.53353	3.62412	-9.86852	-55.1808	8.59102	-0.112662	-0.545556	-0.336794	-0.665968	-8.15114	-0.0816181	-0.00967524	-7.37691	-0.141765	-0.000345555	0.00343905	0.0206131	-0.0586222	0.58268	0.160127	-0.0976468	1.45418	-208.981	1306.96	-79.4379	454.583	885.38	-6.24991	-58.6013	985.997	-23.9894	-14.4113	3.34301e-16	0.323818	-5.86592	13.087	1.28909	-77.5772	-0.638325	0.711087
233	0	3.36571	-5.2384	18.8635	2.28214	-4.86524	-23.2492	9.46728	4.63345	-9.61879	14.9662	-11.4576	31.5255	4.50844	-5.09537	8.1253	4.37977	-9.94811	-55.3165	8.31255	-0.162446	-0.557884	-0.263046	-0.662908	-7.87907	-0.226489	0.00863274	-7.12038	-0.141306	-0.0017764	0.00410021	0.0181787	-0.062514	0.579856	0.182355	-0.0894878	1.42781	-219.369	1274.18	-83.5695	481.299	852.784	3.41348	-48.551	973.661	-44.316	-14.2484	1.82385e-15	0.614271	-6.65145	13.0845	1.44676	-81.7459	-2.23005	0.763747
234	0	4.15922	-5.09338	18.4277	3.91036	-4.90707	-22.4009	10.4939	4.4666	-10.0358	15.621	-11.1872	30.9099	5.46519	-6.01992	8.7903	5.18851	-10.0355	-55.4439	8.01187	-0.2098	-0.571735	-0.190004	-0.653544	-7.58428	-0.374211	0.0282329	-6.83424	-0.141	-0.00342373	0.00431835	0.0102758	-0.0693989	0.576057	0.194296	-0.0868489	1.39965	-226.033	1235.77	-90.0555	502.14	819.474	10.2383	-32.6072	956.525	-67.5086	-14.1042	-3.12096e-16	0.93823	-7.92373	13.4443	1.63308	-81.6492	-0.440768	0.838971
235	0	4.99368	-4.92641	17.9229	5.63145	-4.93966	-21.4926	11.5561	4.26619	-10.4487	16.3014	-10.8751	30.1885	6.51643	-7.01125	9.52892	6.05027	-10.1313	-55.557	7.69368	-0.252096	-0.587358	-0.120917	-0.637096	-7.27138	-0.522594	0.0483691	-6.52164	-0.140961	-0.00537519	0.00387057	-0.00435389	-0.0799518	0.571312	0.193407	-0.091359	1.37313	-227.725	1189.72	-96.9522	514.175	784.218	15.4882	-9.04695	931.919	-91.1089	-13.9966	-2.62259e-15	1.31092	-9.88043	14.3616	1.86503	-76.4301	5.66325	0.939512
236	0	5.85663	-4.74147	17.3603	7.43151	-4.95976	-20.5399	12.6478	4.03233	-10.8545	16.9963	-10.519	29.3514	7.65691	-8.06133	10.3418	6.96248	-10.2361	-55.6497	7.37303	-0.289524	-0.600682	-0.0554661	-0.617553	-6.95503	-0.667047	0.0659745	-6.19715	-0.141232	-0.00774787	0.00269208	-0.0258572	-0.0941437	0.565687	0.179584	-0.10371	1.35045	-224.646	1138.39	-101.545	518.869	747.256	21.6008	19.2548	899.935	-111.892	-13.9354	-3.57245e-15	1.74188	-12.567	15.9635	2.15321	-66.2357	16.3306	1.03982
237	0	6.73567	-4.54252	16.751	9.29515	-4.96534	-19.5578	13.7635	3.76645	-11.2513	17.693	-10.1164	28.3872	8.87835	-9.15797	11.23	7.92004	-10.35	-55.7155	7.07901	-0.326434	-0.603284	0.0128129	-0.60472	-6.66291	-0.799102	0.0759271	-5.89008	-0.141836	-0.0105222	0.000772993	-0.0535176	-0.11115	0.559557	0.154917	-0.122793	1.33474	-218.546	1089.13	-100.998	522.894	710.462	31.8905	43.5423	863.609	-126.825	-13.9271	2.35861e-15	2.21432	-15.9617	18.2694	2.48249	-52.0231	30.8861	1.0785
238	0	7.61938	-4.3328	16.1043	11.2059	-4.95603	-18.559	14.8976	3.47123	-11.6377	18.3789	-9.6655	27.2846	10.1701	-10.2856	12.1944	8.91573	-10.4724	-55.7482	6.85027	-0.369963	-0.586022	0.0939053	-0.611134	-6.4316	-0.912553	0.0720368	-5.64063	-0.142702	-0.0135969	-0.00160615	-0.085285	-0.129263	0.553277	0.123672	-0.146159	1.32711	-212.156	1052.52	-93.4109	535.986	677.472	49.6039	53.2115	828.204	-134.273	-13.9669	2.87178e-15	2.69188	-19.8236	21.1286	2.81893	-35.6994	47.7187	0.965183
239	0	8.49809	-4.11403	15.4249	13.1468	-4.93329	-17.5511	16.0453	3.15049	-12.0132	19.0428	-9.16577	26.0347	11.5204	-11.4271	13.235	9.94158	-10.6024	-55.7419	6.72303	-0.42588	-0.543509	0.199034	-0.64562	-6.2951	-1.00616	0.051467	-5.48654	-0.143715	-0.0167538	-0.00412174	-0.118629	-0.146262	0.547459	0.0907914	-0.169767	1.32791	-208.166	1038.18	-78.8906	567.387	652.884	76.4564	39.979	800.295	-135.138	-14.0437	1.89478e-15	3.12051	-23.8641	24.2663	3.11241	-19.4093	64.5239	0.611582
240	0	9.36406	-3.88652	14.7134	15.1011	-4.90039	-16.5371	17.2024	2.8092	-12.3779	19.6766	-8.61891	24.6338	12.9173	-12.5657	14.3495	10.9906	-10.7388	-55.6914	6.71595	-0.495056	-0.478622	0.334043	-0.708076	-6.27104	-1.08704	0.0160193	-5.44876	-0.144724	-0.0196795	-0.00632385	-0.150635	-0.159859	0.542681	0.0616275	-0.18918	1.33577	-208.043	1049.66	-60.0661	620.84	640.067	111.225	3.40549	784.362	-132.961	-14.1408	4.26326e-15	3.43882	-27.7021	27.3148	3.307	-5.36585	78.7794	-0.0486983
241	0	10.2115	-3.64952	13.9671	17.0533	-4.86218	-15.5151	18.3665	2.45299	-12.7336	20.2767	-8.0294	23.0854	14.3502	-13.6875	15.5317	12.0587	-10.8799	-55.592	6.81953	-0.572421	-0.403266	0.494971	-0.788037	-6.35074	-1.16858	-0.0274333	-5.51761	-0.14556	-0.0220778	-0.0077881	-0.178745	-0.168106	0.5394	0.0402899	-0.199817	1.34875	-211.435	1082.4	-41.4404	692.041	639.874	149.62	-47.5269	781.042	-132.737	-14.2375	2.82243e-15	3.59953	-30.9766	29.8862	3.36147	4.78947	88.166	-1.0212
242	0	11.0366	-3.40206	13.1823	18.99	-4.82476	-14.4808	19.5369	2.08782	-13.0834	20.844	-7.40453	21.4018	15.8105	-14.7827	16.7706	13.1457	-11.0242	-55.4398	6.99287	-0.649122	-0.335451	0.667057	-0.868625	-6.49641	-1.26417	-0.0706717	-5.65213	-0.14611	-0.0236777	-0.00822215	-0.201345	-0.169912	0.537957	0.0291867	-0.198542	1.36397	-216.713	1126.23	-27.7633	769.715	650.958	185.824	-97.4921	787.209	-138.963	-14.3165	-1.38161e-15	3.57637	-33.447	31.6662	3.25516	10.2838	91.2064	-2.24295
243	0	11.8369	-3.14402	12.3584	20.9008	-4.79499	-13.4305	20.7155	1.71932	-13.4319	21.3832	-6.75376	19.6039	17.2918	-15.8469	18.0505	14.2558	-11.1696	-55.2321	7.17505	-0.716198	-0.294741	0.825985	-0.932566	-6.65233	-1.38383	-0.107277	-5.78971	-0.146287	-0.0243943	-0.00747419	-0.217635	-0.165184	0.538387	0.0291558	-0.183772	1.37943	-221.932	1169.92	-22.2138	838.811	670.885	214.843	-128.881	797.778	-153.839	-14.362	2.66454e-15	3.38247	-34.9543	32.4831	3.00446	11.0774	87.4204	-3.59893
244	0	12.6114	-2.87667	11.4989	22.779	-4.77985	-12.364	21.9067	1.35245	-13.7842	21.9013	-6.08794	17.7193	18.7898	-16.8809	19.351	15.3972	-11.3139	-54.9677	7.31589	-0.767822	-0.293453	0.951262	-0.96979	-6.77304	-1.5284	-0.133769	-5.87937	-0.146107	-0.0241909	-0.00565983	-0.228421	-0.154644	0.54041	0.0380689	-0.156549	1.39352	-225.455	1204.62	-24.9985	887.284	695.789	234.555	-130.57	807.509	-176.337	-14.3682	1.06581e-15	3.05182	-35.6152	32.2898	2.6442	8.32478	77.5405	-4.92219
245	0	13.3598	-2.60298	10.6134	24.6211	-4.78578	-11.286	23.1169	0.990925	-14.1446	22.4058	-5.41795	15.7798	20.3019	-17.8891	20.6493	16.5806	-11.4541	-54.6474	7.40155	-0.802212	-0.328117	1.03996	-0.980394	-6.84644	-1.68982	-0.148658	-5.90836	-0.145632	-0.0232566	-0.00304333	-0.235055	-0.139815	0.543649	0.0535132	-0.118868	1.4063	-226.151	1224.8	-33.2134	912.3	719.804	246.201	-104.086	812.274	-202.601	-14.3348	8.88178e-17	2.64833	-35.6237	31.2266	2.23548	3.34717	63.0519	-6.07092
246	0	14.0826	-2.32713	9.71542	26.4268	-4.81769	-10.2073	24.3536	0.63713	-14.5149	22.9029	-4.75361	13.8173	21.8259	-18.8786	21.9225	17.8175	-11.5863	-54.274	7.45158	-0.822504	-0.37819	1.11149	-0.973969	-6.88854	-1.85058	-0.153295	-5.90069	-0.145006	-0.0218048	-9.96334e-05	-0.239776	-0.122321	0.547449	0.0720791	-0.0741406	1.41878	-223.868	1229.84	-42.3575	922.421	737.1	253.463	-65.2768	810.018	-227.884	-14.2723	-1.77636e-16	2.23549	-35.3755	29.4893	1.83695	-2.13103	45.9602	-6.91749
247	0	14.7802	-2.05395	8.82113	28.1979	-4.87828	-9.14374	25.6246	0.291827	-14.893	23.3966	-4.10263	11.8598	23.36	-19.8573	23.15	19.1179	-11.7053	-53.8527	7.49522	-0.837677	-0.418329	1.19172	-0.965403	-6.92251	-1.99527	-0.154613	-5.89129	-0.144345	-0.020099	0.00278862	-0.244311	-0.103924	0.5513	0.0919043	-0.0262237	1.43215	-220.153	1227.21	-48.4521	932.167	747.132	261.509	-34.1214	802.545	-248.98	-14.1919	3.30106e-15	1.86895	-35.1757	27.3472	1.49843	-7.06272	28.2726	-7.42649
248	0	15.4531	-1.78797	7.94603	29.9376	-4.96714	-8.1145	26.9366	-0.045802	-15.2715	23.8882	-3.47024	9.92943	24.9011	-20.8325	24.3155	20.4891	-11.8046	-53.3905	7.55299	-0.858748	-0.432899	1.29719	-0.968097	-6.96412	-2.11749	-0.162	-5.90483	-0.143785	-0.0183761	0.00519252	-0.250284	-0.0857932	0.554595	0.11089	0.0207595	1.44672	-217.694	1230.35	-49.2977	953.736	755.945	275.66	-23.9051	795.676	-265.523	-14.109	2.39423e-15	1.58484	-35.3669	25.0102	1.25058	-10.5168	11.7323	-7.59344
249	0	16.1013	-1.53276	7.1027	31.6499	-5.08051	-7.13969	28.2946	-0.377787	-15.6387	24.3766	-2.85888	8.04022	26.4456	-21.8105	25.4088	21.9351	-11.8765	-52.8958	7.63273	-0.889276	-0.422537	1.42807	-0.984433	-7.02038	-2.22495	-0.178193	-5.94873	-0.143419	-0.0168129	0.00683012	-0.258578	-0.0689416	0.556956	0.128369	0.0631912	1.4621	-217.849	1247.2	-44.9122	989.943	769.754	298.195	-33.7262	795.074	-279.329	-14.0368	-4.56425e-17	1.39571	-36.1745	22.6847	1.1021	-12.2539	-2.33163	-7.48985
250	0	16.7246	-1.29056	6.29933	33.3381	-5.21128	-6.23811	29.7017	-0.706912	-15.9796	24.8591	-2.26833	6.19754	27.9893	-22.7962	26.4257	23.4565	-11.9126	-52.3769	7.73237	-0.920455	-0.400467	1.57233	-1.00284	-7.0922	-2.33232	-0.193618	-6.0158	-0.143268	-0.0155083	0.00759384	-0.269127	-0.0538381	0.557959	0.144444	0.0991368	1.47715	-218.848	1271.93	-37.8211	1033.43	788.398	325.387	-50.4166	801.638	-293.171	-13.9819	-4.52231e-15	1.29224	-37.6523	20.4896	1.04197	-12.5199	-13.3135	-7.21056
251	0	17.3223	-1.0622	5.53948	35.0053	-5.34976	-5.42527	31.1589	-1.03623	-16.2783	25.3323	-1.69606	4.39883	29.528	-23.7928	27.3677	25.052	-11.9043	-51.8405	7.84238	-0.939183	-0.383258	1.71307	-1.00763	-7.17457	-2.45237	-0.194532	-6.08914	-0.143309	-0.0145111	0.00751567	-0.281298	-0.0408108	0.557174	0.159477	0.128225	1.48963	-217.532	1291.29	-32.4119	1072.9	807.085	349.325	-57.5007	811.66	-309.959	-13.9468	-2.18097e-15	1.2529	-39.7386	18.519	1.04875	-11.8207	-21.0583	-6.87401
252	0	17.8937	-0.847553	4.82339	36.6538	-5.48527	-4.71225	32.6654	-1.36843	-16.521	25.7928	-1.13775	2.63517	31.0591	-24.802	28.2402	26.7182	-11.844	-51.2907	7.93822	-0.939065	-0.38227	1.8324	-0.990887	-7.24737	-2.58632	-0.175348	-6.13901	-0.143463	-0.0138784	0.00673895	-0.294029	-0.0300904	0.55444	0.174778	0.151703	1.49866	-212.353	1297.03	-32.5093	1099.19	822.391	363.66	-44.6353	820.645	-331.613	-13.928	6.90805e-17	1.25602	-42.2612	16.8453	1.10159	-10.9479	-25.8074	-6.60202
253	0	18.4377	-0.645898	4.14919	38.2846	-5.60791	-4.105	34.2186	-1.70542	-16.6985	26.2383	-0.587955	0.893256	32.5819	-25.8231	29.0512	28.4503	-11.7258	-50.7286	7.98644	-0.922902	-0.399942	1.91664	-0.955278	-7.28012	-2.72211	-0.141882	-6.13196	-0.143594	-0.0135703	0.00566712	-0.305589	-0.0219403	0.549712	0.192665	0.171329	1.50207	-203.98	1289.94	-38.7156	1107.91	834.203	367.684	-11.3091	826.144	-357.612	-13.9168	-2.08352e-15	1.2744	-44.8428	15.5137	1.1753	-11.0122	-28.0629	-6.51444
254	0	18.9537	-0.45641	3.51458	39.8984	-5.71046	-3.60428	35.8143	-2.04817	-16.8084	26.6678	-0.0410271	-0.841313	34.0982	-26.8527	29.8087	30.242	-11.5465	-50.152	7.96632	-0.896671	-0.431601	1.96174	-0.907678	-7.2525	-2.84345	-0.102444	-6.04977	-0.143595	-0.0135975	0.00460668	-0.314772	-0.016577	0.54328	0.215452	0.189557	1.49971	-193.219	1272.91	-48.1231	1098.69	841.616	364.758	36.8718	826.756	-384.288	-13.9086	-2.18776e-15	1.29449	-47.1837	14.5566	1.25734	-12.8923	-28.3737	-6.69438
255	0	19.441	-0.278508	2.91794	41.4946	-5.78977	-3.2061	37.4466	-2.39663	-16.8562	27.082	0.508025	-2.58099	35.6122	-27.8844	30.5188	32.085	-11.3057	-49.5568	7.88332	-0.863553	-0.469612	1.97493	-0.852636	-7.16813	-2.94048	-0.0605483	-5.90115	-0.143329	-0.0139158	0.00404602	-0.320062	-0.014421	0.535816	0.246636	0.208814	1.49185	-179.608	1245.03	-57.0028	1074.11	840.852	357.877	93.4443	820.645	-406.825	-13.8955	-1.32834e-15	1.30727	-48.853	14.0202	1.33929	-17.7283	-27.4192	-7.22194
256	0	19.8993	-0.111998	2.35891	43.0721	-5.84766	-2.90215	39.1071	-2.74985	-16.8543	27.4831	1.06257	-4.333	37.1299	-28.9085	31.1837	33.968	-11.0066	-48.9386	7.77081	-0.825333	-0.507677	1.97201	-0.792992	-7.05691	-3.01617	-0.0148556	-5.72013	-0.142746	-0.0144278	0.0042594	-0.320899	-0.0153761	0.528159	0.288033	0.23196	1.47943	-163.05	1207.15	-63.8611	1040.76	831.112	348.492	152.999	808.952	-423.82	-13.8781	-1.55215e-15	1.30792	-49.6201	13.844	1.41645	-25.9351	-25.9606	-8.071
257	0	20.3291	0.0428899	1.83847	44.6292	-5.8911	-2.68058	40.7853	-3.10605	-16.8213	27.8742	1.62355	-6.09668	38.6576	-29.9126	31.8003	35.8765	-10.656	-48.2936	7.6761	-0.786697	-0.543358	1.97092	-0.733874	-6.96275	-3.08678	0.0349207	-5.55216	-0.141812	-0.0150488	0.00553228	-0.316864	-0.0196254	0.521337	0.342185	0.260459	1.46448	-145.844	1169.67	-69.9154	1008.73	820.542	338.861	211.449	799.122	-439.87	-13.8545	8.9558e-16	1.30136	-49.2809	14.026	1.49242	-38.0012	-24.562	-9.22644
258	0	20.7315	0.185677	1.35841	46.1635	-5.93133	-2.5267	42.4678	-3.4631	-16.779	28.2588	2.18895	-7.86203	40.2008	-30.8817	32.3606	37.7923	-10.264	-47.6209	7.64263	-0.754556	-0.57751	1.98682	-0.682134	-6.92657	-3.17332	0.087341	-5.43707	-0.140583	-0.0156747	0.00781114	-0.308553	-0.0266479	0.516257	0.409158	0.296024	1.44875	-131.618	1149	-77.0094	988.055	822.464	333.095	266.223	802.065	-462.688	-13.8268	6.04455e-17	1.29428	-47.9123	14.4438	1.57204	-53.5432	-23.8215	-10.5625
259	0	21.1082	0.315743	0.920942	47.6725	-5.98266	-2.42402	44.1388	-3.81869	-16.7501	28.6398	2.75376	-9.60993	41.7621	-31.8	32.8522	39.6936	-9.84348	-46.9236	7.69582	-0.732469	-0.612822	2.02776	-0.641016	-6.97272	-3.29419	0.14238	-5.39574	-0.139161	-0.0161508	0.0109325	-0.296977	-0.0358427	0.51359	0.488064	0.338594	1.43349	-122.097	1153.95	-85.5683	983.438	844.123	334.363	318.445	823.801	-496.79	-13.7948	-1.12379e-15	1.28698	-45.7259	14.9757	1.654	-71.8788	-24.0506	-11.9463
260	0	21.462	0.43257	0.527905	49.1532	-6.06029	-2.35531	45.7801	-4.17058	-16.7548	29.0185	3.31035	-11.314	43.3406	-32.652	33.2612	41.5555	-9.40952	-46.2096	7.84213	-0.719194	-0.651702	2.09608	-0.609163	-7.10767	-3.45972	0.202507	-5.43161	-0.137682	-0.0164024	0.0145017	-0.283532	-0.0462122	0.513593	0.576533	0.387501	1.41867	-115.946	1180.41	-94.7379	993.903	882.089	342.506	371.758	861.638	-540.909	-13.7561	1.50867e-15	1.2822	-43.0903	15.4721	1.73876	-91.9151	-25.444	-13.2262
